Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,LandContour,LotConfig,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,SalePrice
1081,20,RL,80.0,11040,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,7,1971,2004,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,145000
1082,20,RL,75.0,7500,Reg,Sawyer,Lvl,Corner,Feedr,1Fam,1Story,5,5,1963,1963,HdBoard,HdBoard,,0.0,TA,TA,CBlock,133000
1083,20,RL,70.0,8749,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,192000
1084,20,RL,80.0,8800,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1964,1964,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,160000
1085,60,RL,,13031,IR2,Gilbert,Lvl,Corner,Norm,1Fam,2Story,6,5,1995,1996,HdBoard,HdBoard,,0.0,TA,TA,PConc,187500
1086,85,RL,73.0,9069,Reg,SawyerW,Lvl,Inside,Norm,1Fam,SFoyer,6,6,1992,1992,HdBoard,HdBoard,,0.0,TA,TA,PConc,147000
1087,160,RM,,1974,Reg,MeadowV,Lvl,Inside,Norm,TwnhsE,2Story,4,5,1973,1973,CemntBd,CmentBd,,0.0,TA,TA,CBlock,83500
1088,60,FV,85.0,10574,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,8,5,2005,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,252000
1089,160,RM,24.0,2522,Reg,Edwards,Lvl,Inside,Norm,Twnhs,2Story,7,5,2004,2004,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,137500
1090,120,FV,37.0,3316,IR1,Somerst,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2005,2005,MetalSd,MetalSd,,0.0,Gd,TA,PConc,197000
1091,90,RL,60.0,8544,Reg,NAmes,Lvl,Corner,Norm,Duplex,1Story,3,4,1950,1950,BrkFace,BrkFace,,0.0,TA,TA,Slab,92900
1092,160,FV,24.0,2160,Reg,Somerst,Lvl,Inside,Norm,Twnhs,2Story,7,5,1999,2000,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,160000
1093,50,RL,60.0,8400,Reg,SWISU,Bnk,Inside,Norm,1Fam,1.5Fin,6,5,1925,1950,MetalSd,MetalSd,,0.0,TA,TA,PConc,136500
1094,20,RL,71.0,9230,Reg,NAmes,Lvl,Corner,Feedr,1Fam,1Story,5,8,1965,1998,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,146000
1095,20,RL,74.0,5868,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1956,2000,MetalSd,MetalSd,,0.0,TA,TA,CBlock,129000
1096,20,RL,78.0,9317,IR1,CollgCr,Lvl,Inside,Norm,1Fam,1Story,6,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,176432
1097,70,RM,60.0,6882,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,2Story,6,7,1914,2006,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,127000
1098,120,RL,,3696,Reg,StoneBr,Lvl,Inside,Norm,TwnhsE,1Story,8,5,1986,1986,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,170000
1099,50,RM,50.0,6000,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1.5Fin,4,6,1936,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,128000
1100,20,RL,82.0,11880,IR1,NWAmes,Lvl,Inside,RRAn,1Fam,1Story,7,5,1978,1978,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,157000
1101,30,RL,60.0,8400,Reg,SWISU,Bnk,Inside,Norm,1Fam,1Story,2,5,1920,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,60000
1102,20,RL,61.0,9758,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1971,1971,HdBoard,MetalSd,,0.0,TA,TA,CBlock,119500
1103,20,RL,70.0,7000,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1960,2002,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,135000
1104,20,RL,79.0,8910,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,6,1959,1959,BrkFace,BrkFace,,0.0,TA,TA,CBlock,159500
1105,160,RM,24.0,2016,Reg,BrDale,Lvl,Inside,Norm,TwnhsE,2Story,5,5,1970,1970,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,106000
1106,60,RL,98.0,12256,IR1,NoRidge,Lvl,Corner,Norm,1Fam,2Story,8,5,1994,1995,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,325000
1107,20,RL,114.0,10357,IR1,SawyerW,Lvl,Corner,Feedr,1Fam,1Story,7,5,1990,1991,HdBoard,HdBoard,,0.0,Gd,TA,PConc,179900
1108,60,RL,168.0,23257,IR3,Gilbert,HLS,CulDSac,Norm,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,274725
1109,60,RL,,8063,Reg,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,2000,2000,VinylSd,VinylSd,,0.0,TA,TA,PConc,181000
1110,20,RL,107.0,11362,IR1,NridgHt,Lvl,Inside,Norm,1Fam,1Story,8,5,2004,2005,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,280000
1111,60,RL,,8000,Reg,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,1995,1996,HdBoard,HdBoard,,0.0,TA,TA,PConc,188000
1112,60,RL,80.0,10480,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,7,6,1976,1976,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,205000
1113,20,RL,73.0,7100,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,7,1957,1957,WdShing,Wd Shng,,0.0,TA,TA,CBlock,129900
1114,20,RL,66.0,8923,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1953,2006,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,134500
1115,20,RL,90.0,5400,Reg,OldTown,Lvl,Inside,Norm,1Fam,1Story,5,7,1954,2000,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,117000
1116,20,RL,93.0,12085,Reg,NridgHt,Lvl,Inside,Norm,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,318000
1117,80,RL,,7750,Reg,Gilbert,Lvl,Inside,Norm,1Fam,SLvl,8,5,2002,2002,VinylSd,VinylSd,,0.0,Gd,TA,PConc,184100
1118,20,RL,57.0,9764,IR1,Sawyer,Lvl,FR2,Feedr,1Fam,1Story,5,7,1967,2003,VinylSd,VinylSd,,0.0,TA,TA,CBlock,130000
1119,80,RL,85.0,13825,Reg,Sawyer,Lvl,Inside,Norm,1Fam,SLvl,5,6,1958,1987,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,140000
1120,20,RL,70.0,7560,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,133700
1121,30,RM,59.0,8263,Reg,IDOTRR,Bnk,Inside,Norm,1Fam,1Story,6,5,1920,1950,BrkFace,BrkFace,,0.0,TA,TA,BrkTil,118400
1122,20,RL,84.0,10084,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,212900
1123,20,RL,,8926,IR1,Edwards,Lvl,Corner,Norm,1Fam,1Story,4,3,1956,1956,AsbShng,AsbShng,,0.0,TA,TA,CBlock,112000
1124,20,RL,50.0,9405,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,5,9,1947,2008,VinylSd,VinylSd,,0.0,TA,Ex,CBlock,118000
1125,80,RL,,9125,IR1,Gilbert,Lvl,Inside,Norm,1Fam,SLvl,7,5,1992,1992,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,163900
1126,20,RL,60.0,10434,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,4,5,1955,1955,Plywood,Plywood,,0.0,TA,TA,CBlock,115000
1127,120,RL,53.0,3684,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2007,2007,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,174000
1128,20,RL,182.0,14572,IR3,Gilbert,Lvl,Corner,Norm,1Fam,1Story,7,5,2004,2004,VinylSd,VinylSd,,0.0,Gd,TA,PConc,259000
1129,60,RL,59.0,11796,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,2004,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,215000
1130,90,RM,60.0,7200,Reg,OldTown,Lvl,Inside,Norm,Duplex,SFoyer,5,5,1980,1980,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,140000
1131,50,RL,65.0,7804,Reg,SWISU,Lvl,Inside,Norm,1Fam,1.5Fin,4,3,1928,1950,WdShing,Plywood,,0.0,TA,TA,BrkTil,135000
1132,20,RL,63.0,10712,Reg,Mitchel,Lvl,Inside,Norm,1Fam,1Story,5,5,1991,1992,HdBoard,HdBoard,,0.0,TA,TA,PConc,93500
1133,70,RM,90.0,9900,Reg,OldTown,Lvl,Inside,Norm,1Fam,2Story,6,4,1880,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,117500
1134,60,RL,80.0,9828,IR1,SawyerW,Lvl,Inside,Norm,1Fam,2Story,8,5,1995,1995,VinylSd,VinylSd,,0.0,Gd,TA,PConc,239500
1135,60,RL,57.0,8773,IR1,Gilbert,HLS,Inside,Norm,1Fam,2Story,6,5,1997,1997,VinylSd,VinylSd,,0.0,TA,TA,PConc,169000
1136,30,RM,60.0,6180,Reg,BrkSide,Lvl,Corner,Norm,1Fam,1Story,6,5,1926,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,102000
1137,50,RL,80.0,9600,Reg,NAmes,Lvl,Inside,Norm,1Fam,1.5Fin,6,5,1950,1950,VinylSd,VinylSd,,0.0,TA,TA,CBlock,119000
1138,50,RL,54.0,6342,Reg,Sawyer,Lvl,Inside,Feedr,1Fam,1.5Fin,5,8,1875,1996,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,94000
1139,20,RL,,9819,IR1,Mitchel,Lvl,Inside,Norm,1Fam,1Story,6,5,1977,1977,Plywood,ImStucc,,0.0,TA,TA,PConc,196000
1140,30,RL,98.0,8731,IR1,BrkSide,Lvl,Inside,Norm,1Fam,1Story,5,5,1920,1950,Stucco,Stucco,,0.0,TA,Fa,BrkTil,144000
1141,20,RL,60.0,7350,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,7,1951,1951,HdBoard,HdBoard,,0.0,TA,TA,CBlock,139000
1142,60,RL,,10304,IR1,NWAmes,Lvl,CulDSac,PosN,1Fam,2Story,5,7,1976,1976,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,197500
1143,60,RL,77.0,9965,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,8,5,2006,2007,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,424870
1144,20,RL,,9000,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,3,1959,1959,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,80000
1145,190,RL,60.0,12180,Reg,Edwards,Lvl,Inside,Norm,2fmCon,1.5Fin,4,4,1941,1950,MetalSd,MetalSd,,0.0,TA,Fa,BrkTil,80000
1146,50,RM,52.0,6240,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1.5Fin,5,6,1928,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,149000
1147,20,RL,,11200,Reg,SawyerW,Lvl,Inside,Norm,1Fam,1Story,6,5,1985,1985,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,180000
1148,70,RL,75.0,12000,Reg,Crawfor,Bnk,Inside,Norm,1Fam,2Story,7,7,1941,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,174500
1149,50,RM,,5700,Reg,OldTown,Lvl,Inside,Norm,1Fam,1.5Fin,7,7,1926,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,116900
1150,70,RM,50.0,9000,Reg,OldTown,Lvl,Inside,Artery,1Fam,2Story,7,9,1920,1988,VinylSd,VinylSd,,0.0,TA,Gd,PConc,143000
1151,20,RL,57.0,8280,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,5,1950,1950,BrkFace,BrkFace,,0.0,TA,TA,CBlock,124000
1152,20,RL,134.0,17755,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,5,4,1959,1959,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,149900
1153,20,RL,90.0,14115,IR1,Crawfor,Lvl,Inside,Norm,1Fam,1Story,6,7,1956,2004,Stone,Stone,,0.0,TA,TA,PConc,230000
1154,30,RM,,5890,Reg,IDOTRR,Lvl,Corner,Norm,1Fam,1Story,6,8,1930,2007,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,120500
1155,60,RL,,13700,IR1,NAmes,Lvl,Inside,Norm,1Fam,2Story,7,6,1965,1988,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,201800
1156,20,RL,90.0,10768,IR1,Veenker,Lvl,Corner,Norm,1Fam,1Story,5,8,1976,2004,Plywood,Plywood,,0.0,Gd,Gd,CBlock,218000
1157,80,RL,85.0,9350,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,5,8,1965,1999,BrkFace,BrkFace,,0.0,TA,Gd,PConc,179900
1158,120,RL,34.0,5001,IR1,NridgHt,Lvl,Inside,Norm,Twnhs,1Story,7,5,2007,2008,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,230000
1159,20,RL,92.0,11932,Reg,Somerst,Lvl,FR2,Feedr,1Fam,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,235128
1160,60,RL,76.0,9120,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,6,6,1974,1974,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,185000
1161,160,RL,24.0,2280,Reg,NPkVill,Lvl,Inside,Norm,Twnhs,2Story,6,5,1978,1978,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,146000
1162,20,RL,,14778,IR1,Crawfor,Low,CulDSac,PosN,1Fam,1Story,6,7,1954,2006,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,224000
1163,20,RL,109.0,8724,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,5,1968,1968,VinylSd,VinylSd,,0.0,TA,TA,CBlock,129000
1164,90,RL,60.0,12900,Reg,Sawyer,Lvl,Inside,Feedr,Duplex,SFoyer,4,4,1969,1969,Plywood,Plywood,,0.0,TA,TA,CBlock,108959
1165,80,RL,,16157,IR1,Veenker,Lvl,FR2,Feedr,1Fam,SLvl,5,7,1978,1978,Plywood,Plywood,,0.0,TA,TA,PConc,194000
1166,20,RL,79.0,9541,IR1,NridgHt,Lvl,Inside,Norm,1Fam,1Story,7,5,2009,2009,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,233170
1167,20,RL,64.0,10475,IR1,CollgCr,Lvl,Corner,Norm,1Fam,1Story,8,5,2008,2008,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,245350
1168,60,RL,58.0,10852,IR1,Gilbert,Lvl,Inside,RRAn,1Fam,2Story,6,5,2000,2000,VinylSd,VinylSd,,0.0,TA,TA,PConc,173000
1169,70,RL,120.0,13728,Reg,Edwards,Lvl,Corner,Norm,1Fam,2Story,6,7,1935,1986,Stucco,Stucco,,0.0,TA,TA,CBlock,235000
1170,60,RL,118.0,35760,IR1,NoRidge,Lvl,CulDSac,Norm,1Fam,2Story,10,5,1995,1996,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,625000
1171,80,RL,76.0,9880,Reg,Mitchel,Lvl,Inside,Norm,1Fam,SLvl,6,6,1977,1977,Plywood,Plywood,,0.0,TA,TA,CBlock,171000
1172,20,RL,76.0,9120,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1958,1958,MetalSd,MetalSd,,0.0,TA,TA,CBlock,163000
1173,160,FV,35.0,4017,IR1,Somerst,Lvl,Inside,Norm,TwnhsE,2Story,7,5,2006,2007,MetalSd,MetalSd,,0.0,Gd,TA,PConc,171900
1174,50,RL,138.0,18030,IR1,ClearCr,Bnk,Inside,Norm,1Fam,1.5Fin,5,6,1946,1994,MetalSd,MetalSd,,0.0,TA,TA,CBlock,200500
1175,70,RL,80.0,16560,IR1,Crawfor,Lvl,Inside,Norm,1Fam,2Story,6,8,1932,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,239000
1176,50,RL,85.0,10678,Reg,NoRidge,Lvl,Inside,Norm,1Fam,1.5Fin,8,5,1992,2000,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,285000
1177,20,RL,37.0,6951,IR1,Mitchel,Lvl,CulDSac,Norm,1Fam,1Story,5,5,1984,1985,HdBoard,Plywood,,0.0,TA,TA,CBlock,119500
1178,50,RM,,3950,Reg,OldTown,Bnk,Inside,Artery,1Fam,1.5Fin,6,8,1926,2004,MetalSd,MetalSd,,0.0,TA,TA,CBlock,115000
1179,50,RL,54.0,7681,IR1,Crawfor,Lvl,FR2,Norm,1Fam,1.5Fin,5,6,1921,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,154900
1180,20,RL,77.0,8335,Reg,Edwards,Lvl,Corner,Norm,1Fam,1Story,5,5,1954,1954,Wd Sdng,Wd Sdng,,0.0,TA,TA,Slab,93000
1181,60,RL,,11170,IR2,Timber,Lvl,Corner,Norm,1Fam,2Story,7,5,1990,1991,MetalSd,MetalSd,,0.0,TA,TA,Wood,250000
1182,120,RM,64.0,5587,IR1,Crawfor,HLS,Inside,Norm,TwnhsE,1Story,8,5,2008,2008,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,392500
1183,60,RL,160.0,15623,IR1,NoRidge,Lvl,Corner,Norm,1Fam,2Story,10,5,1996,1996,Wd Sdng,ImStucc,,0.0,Gd,TA,PConc,745000
1184,30,RL,60.0,10800,Reg,OldTown,Lvl,Inside,Norm,1Fam,1Story,5,6,1920,1950,Stucco,Stucco,,0.0,TA,TA,BrkTil,120000
1185,20,RL,50.0,35133,Reg,Timber,Lvl,Inside,Norm,1Fam,1Story,5,4,1963,1963,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,186700
1186,50,RL,60.0,9738,Reg,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1924,1950,AsbShng,AsbShng,,0.0,TA,Gd,BrkTil,104900
1187,190,RL,107.0,10615,IR1,OldTown,Bnk,Corner,Artery,2fmCon,2Story,3,5,1900,1970,HdBoard,HdBoard,,0.0,TA,TA,CBlock,95000
1188,20,RL,89.0,12461,Reg,NoRidge,Lvl,Corner,Norm,1Fam,1Story,8,5,1994,1995,ImStucc,ImStucc,,0.0,Gd,TA,PConc,262000
1189,60,RL,68.0,8935,IR1,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,195000
1190,60,RL,60.0,7500,Reg,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,1999,1999,VinylSd,VinylSd,,0.0,TA,TA,PConc,189000
1191,190,RL,,32463,Reg,Mitchel,Low,Inside,Norm,2fmCon,1Story,4,4,1961,1975,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,168000
1192,160,FV,24.0,2645,Reg,Somerst,Lvl,Inside,Norm,Twnhs,2Story,8,5,1999,2000,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,174000
1193,50,RM,60.0,9600,Reg,OldTown,Lvl,Inside,Norm,1Fam,1.5Fin,5,8,1925,1994,VinylSd,VinylSd,,0.0,TA,TA,PConc,125000
1194,120,RM,,4500,Reg,Mitchel,Lvl,FR2,Norm,TwnhsE,1Story,6,5,1999,1999,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,165000
1195,60,RL,80.0,9364,Reg,Sawyer,Lvl,Corner,Norm,1Fam,2Story,6,7,1969,1969,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,158000
1196,60,RL,51.0,8029,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,2005,2005,VinylSd,VinylSd,,0.0,TA,TA,PConc,176000
1197,60,RL,58.0,14054,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,219210
1198,75,RM,65.0,8850,IR1,OldTown,Bnk,Corner,Norm,1Fam,2.5Unf,7,6,1916,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,144000
1199,20,RL,70.0,9100,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2001,2001,VinylSd,VinylSd,,0.0,Gd,TA,PConc,178000
1200,20,RL,75.0,11235,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,4,5,1963,1979,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,148000
1201,20,RL,71.0,9353,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,4,5,1970,1970,MetalSd,MetalSd,,0.0,TA,TA,CBlock,116050
1202,60,RL,80.0,10400,Reg,CollgCr,Lvl,Corner,Norm,1Fam,2Story,7,5,1998,1998,VinylSd,VinylSd,,0.0,TA,TA,PConc,197900
1203,50,RM,50.0,6000,Reg,BrkSide,Lvl,Corner,Norm,1Fam,1.5Fin,5,8,1925,1997,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,117000
1204,20,RL,75.0,9750,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2000,2001,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,213000
1205,20,RL,78.0,10140,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1975,1975,HdBoard,HdBoard,,0.0,TA,TA,CBlock,153500
1206,20,RL,90.0,14684,IR1,SawyerW,Lvl,CulDSac,Norm,1Fam,1Story,7,7,1990,1991,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,271900
1207,20,RH,,8900,Reg,SawyerW,Lvl,Inside,Norm,1Fam,1Story,4,4,1966,1966,HdBoard,HdBoard,,0.0,TA,TA,CBlock,107000
1208,20,RL,70.0,9135,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,6,5,2003,2003,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,200000
1209,20,RL,70.0,7763,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1962,1980,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,140000
1210,20,RL,85.0,10182,IR1,Somerst,Lvl,CulDSac,RRNn,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,290000
1211,60,RL,70.0,11218,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,6,5,1992,1992,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,189000
1212,50,RL,152.0,12134,IR1,Gilbert,Bnk,Inside,Norm,1Fam,1.5Fin,8,7,1988,2005,Wd Sdng,Wd Sdng,,0.0,Gd,TA,Wood,164000
1213,30,RL,50.0,9340,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,4,6,1941,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,113000
1214,80,RL,,10246,IR1,Sawyer,Lvl,CulDSac,Norm,1Fam,SLvl,4,9,1965,2001,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,145000
1215,85,RL,69.0,10205,IR1,NAmes,Lvl,Inside,Norm,1Fam,SFoyer,5,5,1962,1962,MetalSd,MetalSd,,0.0,TA,TA,CBlock,134500
1216,20,RL,99.0,7094,IR1,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,5,1966,1966,VinylSd,VinylSd,,0.0,TA,TA,CBlock,125000
1217,90,RM,68.0,8930,Reg,Sawyer,Lvl,Inside,RRAe,Duplex,1.5Fin,6,5,1978,1978,VinylSd,VinylSd,,0.0,TA,TA,Slab,112000
1218,20,FV,72.0,8640,Reg,Somerst,Lvl,Inside,Norm,1Fam,1Story,8,5,2009,2009,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,229456
1219,50,RM,52.0,6240,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1.5Fin,4,5,1947,1950,AsbShng,AsbShng,,0.0,TA,TA,Slab,80500
1220,160,RM,21.0,1680,Reg,BrDale,Lvl,Inside,Norm,Twnhs,2Story,6,5,1971,1971,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,91500
1221,20,RL,66.0,7800,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1964,1964,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,115000
1222,20,RL,55.0,8250,Reg,Sawyer,Lvl,Inside,Feedr,1Fam,1Story,5,5,1968,1968,HdBoard,HdBoard,,0.0,TA,TA,CBlock,134000
1223,50,RL,78.0,10496,Reg,NAmes,Lvl,Inside,Artery,1Fam,1.5Fin,6,6,1949,1950,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,143000
1224,20,RL,89.0,10680,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,3,1951,1951,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,137900
1225,60,RL,60.0,15384,IR1,Gilbert,Lvl,Inside,RRAn,1Fam,2Story,7,5,2004,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,184000
1226,80,RL,65.0,10482,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,6,8,1958,1958,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,145000
1227,60,RL,86.0,14598,IR1,Somerst,Lvl,CulDSac,Feedr,1Fam,2Story,6,5,2007,2007,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,214000
1228,20,RL,72.0,8872,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,8,1965,2008,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,147000
1229,120,RL,65.0,8769,Reg,NridgHt,Lvl,Corner,Norm,TwnhsE,1Story,9,5,2008,2008,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,367294
1230,80,RL,70.0,7910,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,5,5,1960,1960,BrkFace,HdBoard,,0.0,TA,TA,CBlock,127000
1231,90,RL,,18890,IR1,Sawyer,Lvl,Inside,Feedr,Duplex,1.5Fin,5,5,1977,1977,Plywood,Plywood,,1.0,TA,TA,CBlock,190000
1232,90,RL,70.0,7728,Reg,NAmes,Lvl,Inside,Norm,Duplex,SLvl,5,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,132500
1233,90,RL,70.0,9842,Reg,NAmes,Lvl,FR2,Norm,Duplex,1Story,4,5,1962,1962,HdBoard,HdBoard,,0.0,TA,TA,Slab,101800
1234,20,RL,,12160,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,142000
